Date,Value,ValueFilled,Detrend,Declustered
8/29/1970,1.38,1.38,1.487351622,1.487351622
8/30/1970,1.38,1.38,1.479549424,1.479549424
8/31/1970,1.39,1.39,1.481637336,1.481637336
9/1/1970,1.38,1.38,1.465043929,1.465043929
9/2/1970,1.39,1.39,1.467846127,1.467846127
9/3/1970,1.38,1.38,1.449054918,1.449054918
9/4/1970,1.35,1.35,1.41070327,1.41070327
9/5/1970,1.27,1.27,1.323120853,1.323120853
9/6/1970,1.16,1.16,1.206439534,1.206439534
9/7/1970,1.07,1.07,1.109296677,1.109296677
9/8/1970,1.02,1.02,1.055010962,1.055010962
9/9/1970,1.08,1.08,1.111274699,1.111274699
9/10/1970,1.09,1.09,1.118527446,1.118527446
9/11/1970,1.03,1.03,1.053472501,1.053472501
9/12/1970,1.25,1.25,1.266769204,1.266769204
9/13/1970,1.36,1.36,1.370087886,1.370087886
9/14/1970,1.4,1.4,1.40481316,1.40481316
9/15/1970,1.42,1.42,1.418219754,1.418219754
9/16/1970,1.4,1.4,1.392175798,1.392175798
9/17/1970,1.44,1.44,1.427648325,1.427648325
9/18/1970,1.46,1.46,1.444241732,1.444241732
9/19/1970,1.42,1.42,1.400725248,1.400725248
9/20/1970,1.38,1.38,1.356988984,1.356988984
9/21/1970,1.62,1.62,1.593362611,1.593362611
9/22/1970,1.579,1.579,1.547857116,1.547857116
9/23/1970,1.43,1.43,1.394131842,1.394131842
9/24/1970,1.46,1.46,1.420945028,1.420945028
9/25/1970,1.56,1.56,1.518417556,1.518417556
9/26/1970,1.56,1.56,1.515714259,1.515714259
9/27/1970,1.6,1.6,1.553296677,1.553296677
9/28/1970,1.57,1.57,1.520769204,1.520769204
9/29/1970,1.486,1.486,1.434351622,1.434351622
9/30/1970,1.51,1.51,1.45670327,1.45670327
10/1/1970,1.57,1.57,1.515054918,1.515054918
10/2/1970,1.57,1.57,1.514835138,1.514835138
10/3/1970,1.63,1.63,1.575164809,1.575164809
10/4/1970,1.64,1.64,1.584725248,1.584725248
10/5/1970,1.63,1.63,1.573736237,1.573736237
10/6/1970,1.63,1.63,1.572967006,1.572967006
10/7/1970,1.64,1.64,1.582747226,1.582747226
10/8/1970,1.67,1.67,1.613626347,1.613626347
10/9/1970,1.67,1.67,1.612747226,1.612747226
10/10/1970,1.68,1.68,1.621208765,1.621208765
10/11/1970,1.7,1.7,1.637802171,1.637802171
10/12/1970,1.72,1.72,1.65626371,1.65626371
10/13/1970,1.73,1.73,1.664835138,1.664835138
10/14/1970,1.72,1.72,1.654835138,1.654835138
10/15/1970,1.7,1.7,1.634945028,1.634945028
10/16/1970,1.67,1.67,1.605274699,1.605274699
10/17/1970,1.735,1.735,1.6713736,1.6713736
10/18/1970,1.85,1.85,1.78703294,1.78703294
10/19/1970,1.88,1.88,1.817802171,1.817802171
10/20/1970,1.85,1.85,1.788901072,1.788901072
10/21/1970,1.788,1.788,1.726351622,1.726351622
10/22/1970,1.65,1.65,1.587252721,1.587252721
10/23/1970,1.46,1.46,1.394175798,1.394175798
10/24/1970,1.4,1.4,1.330879094,1.330879094
10/25/1970,1.31,1.31,1.238021951,1.238021951
10/26/1970,1.43,1.43,1.3563736,1.3563736
10/27/1970,1.43,1.43,1.353626347,1.353626347
10/28/1970,1.478,1.478,1.401626347,1.401626347
10/29/1970,1.53,1.53,1.455604369,1.455604369
10/30/1970,1.52,1.52,1.448241732,1.448241732
10/31/1970,1.53,1.53,1.461208765,1.461208765
11/1/1970,1.5,1.5,1.434065907,1.434065907
11/2/1970,1.48,1.48,1.419120853,1.419120853
11/3/1970,1.49,1.49,1.434065907,1.434065907
11/4/1970,1.52,1.52,1.469890083,1.469890083
11/5/1970,1.52,1.52,1.475054918,1.475054918
11/6/1970,1.5,1.5,1.462527446,1.462527446
11/7/1970,1.49,1.49,1.459109864,1.459109864
11/8/1970,1.45,1.45,1.424274699,1.424274699
11/9/1970,1.49,1.49,1.469549424,1.469549424
11/10/1970,1.476,1.476,1.46159338,1.46159338
11/11/1970,1.43,1.43,1.419329644,1.419329644
11/12/1970,1.45,1.45,1.442186787,1.442186787
11/13/1970,1.46,1.46,1.454736237,1.454736237
11/14/1970,1.44,1.44,1.436230743,1.436230743
11/15/1970,1.42,1.42,1.417769204,1.417769204
11/16/1970,1.34,1.34,1.339857116,1.339857116
11/17/1970,1.28,1.28,1.2833736,1.2833736
11/18/1970,1.34,1.34,1.349087886,1.349087886
11/19/1970,1.36,1.36,1.374692281,1.374692281
11/20/1970,1.34,1.34,1.360296677,1.360296677
11/21/1970,1.23,1.23,1.258318655,1.258318655
11/22/1970,1.2,1.2,1.238868105,1.238868105
11/23/1970,1.19,1.19,1.239747226,1.239747226
11/24/1970,1.24,1.24,1.300296677,1.300296677
11/25/1970,1.37,1.37,1.440956017,1.440956017
11/26/1970,1.32,1.32,1.400736237,1.400736237
11/27/1970,1.39,1.39,1.480846127,1.480846127
11/28/1970,1.38,1.38,1.479505468,1.479505468
11/29/1970,1.37,1.37,1.477527446,1.477527446
11/30/1970,1.36,1.36,1.474670303,1.474670303
12/1/1970,1.28,1.28,1.403571402,1.403571402
12/2/1970,1.33,1.33,1.463076896,1.463076896
12/3/1970,1.31,1.31,1.452637336,1.452637336
12/4/1970,1.25,1.25,1.403736237,1.403736237
12/5/1970,1.32,1.32,1.481648325,1.481648325
12/6/1970,1.26,1.26,1.431736237,1.431736237
12/7/1970,1.35,1.35,1.531956017,1.531956017
12/8/1970,1.32,1.32,1.510637336,1.510637336
12/9/1970,1.34,1.34,1.537890083,1.537890083
12/10/1970,1.24,1.24,1.443274699,1.443274699
12/11/1970,1.28,1.28,1.489318655,1.489318655
12/12/1970,1.25,1.25,1.4643736,1.4643736
12/13/1970,1.18,1.18,1.398131842,1.398131842
12/14/1970,1.16,1.16,1.382087886,1.382087886
12/15/1970,1.15,1.15,1.37615382,1.37615382
12/16/1970,1.14,1.14,1.371098875,1.371098875
12/17/1970,0.98,0.98,1.21692305,1.21692305
12/18/1970,1.01,1.01,1.253956017,1.253956017
12/19/1970,0.89,0.89,1.140109864,1.140109864
12/20/1970,0.91,0.91,1.16703294,1.16703294
12/21/1970,0.94,0.94,1.203406567,1.203406567
12/22/1970,0.98,0.98,1.250988984,1.250988984
12/23/1970,0.96,0.96,1.240769204,1.240769204
12/24/1970,0.98,0.98,1.268571402,1.268571402
12/25/1970,1.01,1.01,1.308351622,1.308351622
12/26/1970,1.22,1.22,1.526329644,1.526329644
12/27/1970,1.34,1.34,1.654021951,1.654021951
12/28/1970,1.338,1.338,1.658395578,1.658395578
12/29/1970,1.35,1.35,1.675450523,1.675450523
12/30/1970,1.37,1.37,1.700175798,1.700175798
12/31/1970,1.38,1.38,1.715450523,1.715450523
1/1/1971,1.25,1.25,1.589516457,1.589516457
1/2/1971,1.11,1.11,1.453692281,1.453692281
1/3/1971,1.13,1.13,1.478747226,1.478747226
1/4/1971,1.12,1.12,1.47303294,1.47303294
1/5/1971,0.9,0.9,1.258307666,1.258307666
1/6/1971,0.68,0.68,1.043582391,1.043582391
1/7/1971,0.68,0.68,1.047758215,1.047758215
1/8/1971,0.71,0.71,1.0823736,1.0823736
1/9/1971,0.71,0.71,1.087648325,1.087648325
1/10/1971,0.81,0.81,1.19215382,1.19215382
1/11/1971,0.8,0.8,1.18470327,1.18470327
1/12/1971,0.942,0.942,1.328351622,1.328351622
1/13/1971,0.99,0.99,1.377560413,1.377560413
1/14/1971,1.05,1.05,1.439648325,1.439648325
1/15/1971,0.86,0.86,1.252395578,1.252395578
1/16/1971,0.87,0.87,1.265252721,1.265252721
1/17/1971,0.98,0.98,1.380417556,1.380417556
1/18/1971,0.87,0.87,1.277230743,1.277230743
1/19/1971,1.13,1.13,1.542175798,1.542175798
1/20/1971,0.87,0.87,1.288549424,1.288549424
1/21/1971,0.72,0.72,1.144043929,1.144043929
1/22/1971,0.67,0.67,1.098879094,1.098879094
1/23/1971,0.74,0.74,1.173714259,1.173714259
1/24/1971,0.82,0.82,1.258549424,1.258549424
1/25/1971,0.88,0.88,1.322835138,1.322835138
1/26/1971,0.97,0.97,1.416241732,1.416241732
1/27/1971,1.136,1.136,1.585977995,1.585977995
1/28/1971,1.17,1.17,1.623824149,1.623824149
1/29/1971,1.15,1.15,1.607340633,1.607340633
1/30/1971,1.08,1.08,1.540967006,1.540967006
1/31/1971,0.97,0.97,1.433604369,1.433604369
2/1/1971,0.84,0.84,1.30470327,1.30470327
2/2/1971,0.93,0.93,1.397780193,1.397780193
2/3/1971,0.89,0.89,1.361626347,1.361626347
2/4/1971,0.94,0.94,1.413824149,1.413824149
2/5/1971,0.81,0.81,1.287670303,1.287670303
2/6/1971,0.6,0.6,1.081186787,1.081186787
2/7/1971,0.74,0.74,1.221626347,1.221626347
2/8/1971,0.6,0.6,1.081406567,1.081406567
2/9/1971,0.75,0.75,1.231615358,1.231615358
2/10/1971,0.73,0.73,1.212824149,1.212824149
2/11/1971,0.87,0.87,1.354802171,1.354802171
2/12/1971,1,1,1.487527446,1.487527446
2/13/1971,1.01,1.01,1.5013736,1.5013736
2/14/1971,0.94,0.94,1.433241732,1.433241732
2/15/1971,0.97,0.97,1.466098875,1.466098875
2/16/1971,0.9,0.9,1.399945028,1.399945028
2/17/1971,0.88,0.88,1.383461512,1.383461512
2/18/1971,0.97,0.97,1.477307666,1.477307666
2/19/1971,0.86,0.86,1.370714259,1.370714259
2/20/1971,0.75,0.75,1.264010962,1.264010962
2/21/1971,0.82,0.82,1.336318655,1.336318655
2/22/1971,0.77,0.77,1.286428545,1.286428545
2/23/1971,0.76,0.76,1.275988984,1.275988984
2/24/1971,0.96,0.96,1.474329644,1.474329644
2/25/1971,1.088,1.088,1.601560413,1.601560413
2/26/1971,1.24,1.24,1.752571402,1.752571402
2/27/1971,1.27,1.27,1.785780193,1.785780193
2/28/1971,1.18,1.18,1.700615358,1.700615358
3/1/1971,1.11,1.11,1.635780193,1.635780193
3/2/1971,1.02,1.02,1.548417556,1.548417556
3/3/1971,0.86,0.86,1.39303294,1.39303294
3/4/1971,0.69,0.69,1.227977995,1.227977995
3/5/1971,0.8,0.8,1.340615358,1.340615358
3/6/1971,0.74,0.74,1.285780193,1.285780193
3/7/1971,0.76,0.76,1.307648325,1.307648325
3/8/1971,0.91,0.91,1.457868105,1.457868105
3/9/1971,0.88,0.88,1.426329644,1.426329644
3/10/1971,0.9,0.9,1.445999973,1.445999973
3/11/1971,0.85,0.85,1.398307666,1.398307666
3/12/1971,0.97,0.97,1.520725248,1.520725248
3/13/1971,0.91,0.91,1.464351622,1.464351622
3/14/1971,0.83,0.83,1.391010962,1.391010962
3/15/1971,0.84,0.84,1.407494479,1.407494479
3/16/1971,0.82,0.82,1.394747226,1.394747226
3/17/1971,0.9,0.9,1.482769204,1.482769204
3/18/1971,0.88,0.88,1.467054918,1.467054918
3/19/1971,0.73,0.73,1.320351622,1.320351622
3/20/1971,0.54,0.54,1.132659314,1.132659314
3/21/1971,0.71,0.71,1.303648325,1.303648325
3/22/1971,0.59,0.59,1.186395578,1.186395578
3/23/1971,0.66,0.66,1.259252721,1.259252721
3/24/1971,0.92,0.92,1.521120853,1.521120853
3/25/1971,1,1,1.604527446,1.604527446
3/26/1971,0.991,0.991,1.596516457,1.596516457
3/27/1971,1.11,1.11,1.717164809,1.717164809
3/28/1971,1.16,1.16,1.76859338,1.76859338
3/29/1971,1.09,1.09,1.703208765,1.703208765
3/30/1971,1,1,1.619692281,1.619692281
3/31/1971,1.2,1.2,1.826395578,1.826395578
4/1/1971,1.12,1.12,1.751780193,1.751780193
4/2/1971,0.9,0.9,1.535516457,1.535516457
4/3/1971,0.79,0.79,1.426615358,1.426615358
4/4/1971,0.78,0.78,1.417164809,1.417164809
4/5/1971,0.81,0.81,1.447934039,1.447934039
4/6/1971,0.6,0.6,1.238043929,1.238043929
4/7/1971,0.47,0.47,1.105846127,1.105846127
4/8/1971,0.67,0.67,1.303538435,1.303538435
4/9/1971,0.75,0.75,1.381340633,1.381340633
4/10/1971,0.861,0.861,1.491186787,1.491186787
4/11/1971,0.88,0.88,1.51348349,1.51348349
4/12/1971,0.89,0.89,1.527967006,1.527967006
4/13/1971,0.65,0.65,1.294780193,1.294780193
4/14/1971,0.55,0.55,1.203241732,1.203241732
4/15/1971,0.58,0.58,1.2413736,1.2413736
4/16/1971,0.62,0.62,1.287967006,1.287967006
4/17/1971,0.45,0.45,1.122912061,1.122912061
4/18/1971,0.53,0.53,1.205439534,1.205439534
4/19/1971,0.63,0.63,1.306208765,1.306208765
4/20/1971,0.66,0.66,1.338626347,1.338626347
4/21/1971,0.7,0.7,1.378406567,1.378406567
4/22/1971,0.7,0.7,1.377527446,1.377527446
4/23/1971,0.81,0.81,1.488406567,1.488406567
4/24/1971,0.77,0.77,1.450164809,1.450164809
4/25/1971,0.61,0.61,1.292582391,1.292582391
4/26/1971,0.66,0.66,1.343571402,1.343571402
4/27/1971,0.64,0.64,1.325879094,1.325879094
4/28/1971,0.53,0.53,1.217307666,1.217307666
4/29/1971,0.58,0.58,1.267307666,1.267307666
4/30/1971,0.49,0.49,1.177307666,1.177307666
5/1/1971,0.35,0.35,1.034439534,1.034439534
5/2/1971,0.58,0.58,1.264098875,1.264098875
5/3/1971,0.54,0.54,1.222977995,1.222977995
5/4/1971,0.72,0.72,1.399109864,1.399109864
5/5/1971,0.8,0.8,1.473912061,1.473912061
5/6/1971,0.69,0.69,1.360912061,1.360912061
5/7/1971,0.55,0.55,1.217131842,1.217131842
5/8/1971,0.43,0.43,1.093681292,1.093681292
5/9/1971,0.43,0.43,1.092857116,1.092857116
5/10/1971,0.51,0.51,1.173131842,1.173131842
5/11/1971,0.6,0.6,1.263186787,1.263186787
5/12/1971,0.6,0.6,1.264219754,1.264219754
5/13/1971,0.45,0.45,1.1133736,1.1133736
5/14/1971,0.41,0.41,1.074175798,1.074175798
5/15/1971,0.4,0.4,1.063648325,1.063648325
5/16/1971,0.45,0.45,1.116087886,1.116087886
5/17/1971,0.63,0.63,1.296428545,1.296428545
5/18/1971,0.8,0.8,1.464681292,1.464681292
5/19/1971,0.83,0.83,1.491824149,1.491824149
5/20/1971,0.9,0.9,1.558637336,1.558637336
5/21/1971,0.85,0.85,1.505109864,1.505109864
5/22/1971,0.95,0.95,1.598945028,1.598945028
5/23/1971,1.03,1.03,1.670351622,1.670351622
5/24/1971,0.97,0.97,1.603956017,1.603956017
5/25/1971,0.865,0.865,1.493538435,1.493538435
5/26/1971,0.66,0.66,1.284010962,1.284010962
5/27/1971,0.68,0.68,1.300010962,1.300010962
5/28/1971,0.62,0.62,1.236120853,1.236120853
5/29/1971,0.5,0.5,1.109582391,1.109582391
5/30/1971,0.44,0.44,1.042274699,1.042274699
5/31/1971,0.51,0.51,1.105175798,1.105175798
6/1/1971,0.57,0.57,1.159835138,1.159835138
6/2/1971,0.63,0.63,1.213274699,1.213274699
6/3/1971,0.62,0.62,1.198142831,1.198142831
6/4/1971,0.58,0.58,1.154318655,1.154318655
6/5/1971,0.76,0.76,1.330714259,1.330714259
6/6/1971,0.84,0.84,1.407977995,1.407977995
6/7/1971,0.83,0.83,1.393912061,1.393912061
6/8/1971,0.72,0.72,1.279626347,1.279626347
6/9/1971,0.68,0.68,1.234901072,1.234901072
6/10/1971,0.76,0.76,1.309065907,1.309065907
6/11/1971,0.76,0.76,1.303560413,1.303560413
6/12/1971,0.78,0.78,1.31815382,1.31815382
6/13/1971,0.83,0.83,1.363076896,1.363076896
6/14/1971,0.84,0.84,1.369307666,1.369307666
6/15/1971,1.081,1.081,1.604780193,1.604780193
6/16/1971,0.931,0.931,1.44759338,1.44759338
6/17/1971,0.982,0.982,1.49426371,1.49426371
6/18/1971,1.082,1.082,1.590252721,1.590252721
6/19/1971,1.013,1.013,1.517560413,1.517560413
6/20/1971,0.983,0.983,1.484307666,1.484307666
6/21/1971,0.934,0.934,1.430516457,1.430516457
6/22/1971,0.974,0.974,1.463428545,1.463428545
6/23/1971,0.995,0.995,1.474571402,1.474571402
6/24/1971,0.975,0.975,1.4443736,1.4443736
6/25/1971,0.986,0.986,1.445725248,1.445725248
6/26/1971,1.016,1.016,1.466725248,1.466725248
6/27/1971,1.237,1.237,1.678934039,1.678934039
6/28/1971,1.017,1.017,1.448604369,1.448604369
6/29/1971,1.048,1.048,1.4703736,1.4703736
6/30/1971,0.978,0.978,1.393890083,1.393890083
7/1/1971,1.089,1.089,1.498516457,1.498516457
7/2/1971,1.059,1.059,1.464890083,1.464890083
7/3/1971,1.05,1.05,1.453582391,1.453582391
7/4/1971,1.07,1.07,1.471054918,1.471054918
7/5/1971,1.131,1.131,1.529417556,1.529417556
7/6/1971,1.161,1.161,1.556670303,1.556670303
7/7/1971,1.252,1.252,1.646351622,1.646351622
7/8/1971,1.252,1.252,1.646021951,1.646021951
7/9/1971,1.243,1.243,1.636912061,1.636912061
7/10/1971,1.273,1.273,1.665977995,1.665977995
7/11/1971,1.244,1.244,1.634120853,1.634120853
7/12/1971,1.244,1.244,1.63126371,1.63126371
7/13/1971,1.245,1.245,1.629516457,1.629516457
7/14/1971,1.215,1.215,1.595780193,1.595780193
7/15/1971,1.226,1.226,1.602824149,1.602824149
7/16/1971,1.106,1.106,1.481065907,1.481065907
7/17/1971,1.047,1.047,1.420967006,1.420967006
7/18/1971,0.997,0.997,1.367010962,1.367010962
7/19/1971,0.978,0.978,1.344164809,1.344164809
7/20/1971,0.988,0.988,1.348230743,1.348230743
7/21/1971,0.949,0.949,1.304065907,1.304065907
7/22/1971,1.07,1.07,1.420230743,1.420230743
7/23/1971,1.2,1.2,1.544901072,1.544901072
7/24/1971,1.2,1.2,1.538307666,1.538307666
7/25/1971,1.141,1.141,1.472604369,1.472604369
7/26/1971,1.161,1.161,1.486890083,1.486890083
7/27/1971,1.132,1.132,1.452285688,1.452285688
7/28/1971,0.992,0.992,1.307670303,1.307670303
7/29/1971,0.923,0.923,1.233285688,1.233285688
7/30/1971,0.993,0.993,1.298670303,1.298670303
7/31/1971,1.004,1.004,1.308472501,1.308472501
8/1/1971,0.974,0.974,1.275846127,1.275846127
8/2/1971,0.905,0.905,1.205109864,1.205109864
8/3/1971,1.056,1.056,1.355582391,1.355582391
8/4/1971,1.096,1.096,1.394406567,1.394406567
8/5/1971,1.126,1.126,1.422384589,1.422384589
8/6/1971,1.195,1.195,1.488021951,1.488021951
8/7/1971,1.327,1.327,1.617065907,1.617065907
8/8/1971,1.358,1.358,1.644494479,1.644494479
8/9/1971,1.388,1.388,1.6703736,1.6703736
8/10/1971,1.419,1.419,1.6973736,1.6973736
8/11/1971,1.4,1.4,1.67503294,1.67503294
8/12/1971,1.39,1.39,1.663714259,1.663714259
8/13/1971,1.25,1.25,1.519219754,1.519219754
8/14/1971,0.99,0.99,1.254362611,1.254362611
8/15/1971,1.03,1.03,1.288516457,1.288516457
8/16/1971,0.96,0.96,1.213450523,1.213450523
8/17/1971,1.01,1.01,1.258274699,1.258274699
8/18/1971,1.06,1.06,1.303109864,1.303109864
8/19/1971,1.14,1.14,1.378175798,1.378175798
8/20/1971,1.1,1.1,1.333461512,1.333461512
8/21/1971,1.07,1.07,1.299076896,1.299076896
8/22/1971,1.06,1.06,1.286351622,1.286351622
8/23/1971,0.98,0.98,1.204285688,1.204285688
8/24/1971,0.95,0.95,1.172560413,1.172560413
8/25/1971,0.92,0.92,1.141384589,1.141384589
8/26/1971,0.94,0.94,1.161098875,1.161098875
8/27/1971,0.87,0.87,1.089384589,1.089384589
8/28/1971,0.84,0.84,1.05592305,1.05592305
8/29/1971,0.8,0.8,1.012560413,1.012560413
8/30/1971,0.67,0.67,0.879988984,0.879988984
8/31/1971,0.67,0.67,0.876967006,0.876967006
9/1/1971,0.99,0.99,1.192857116,1.192857116
9/2/1971,0.97,0.97,1.168087886,1.168087886
9/3/1971,1.12,1.12,1.312780193,1.312780193
9/4/1971,1.23,1.23,1.417076896,1.417076896
9/5/1971,1.28,1.28,1.460230743,1.460230743
9/6/1971,1.315,1.315,1.489604369,1.489604369
9/7/1971,1.32,1.32,1.490395578,1.490395578
9/8/1971,1.29,1.29,1.455857116,1.455857116
9/9/1971,1.28,1.28,1.440780193,1.440780193
9/10/1971,1.27,1.27,1.425977995,1.425977995
9/11/1971,1.2,1.2,1.351648325,1.351648325
9/12/1971,1.32,1.32,1.465802171,1.465802171
9/13/1971,1.26,1.26,1.398747226,1.398747226
9/14/1971,1.19,1.19,1.321142831,1.321142831
9/15/1971,1.17,1.17,1.293604369,1.293604369
9/16/1971,1.14,1.14,1.255461512,1.255461512
9/17/1971,1.13,1.13,1.236450523,1.236450523
9/18/1971,1.12,1.12,1.219307666,1.219307666
9/19/1971,1.167,1.167,1.26003294,1.26003294
9/20/1971,1.24,1.24,1.326999973,1.326999973
9/21/1971,1.243,1.243,1.324604369,1.324604369
9/22/1971,1.32,1.32,1.397538435,1.397538435
9/23/1971,1.35,1.35,1.42370327,1.42370327
9/24/1971,1.35,1.35,1.420120853,1.420120853
9/25/1971,1.32,1.32,1.38492305,1.38492305
9/26/1971,1.357,1.357,1.415901072,1.415901072
9/27/1971,1.426,1.426,1.478439534,1.478439534
9/28/1971,1.49,1.49,1.534439534,1.534439534
9/29/1971,1.51,1.51,1.543956017,1.543956017
9/30/1971,1.55,1.55,1.574362611,1.574362611
10/1/1971,1.53,1.53,1.544241732,1.544241732
10/2/1971,1.52,1.52,1.525230743,1.525230743
10/3/1971,1.519,1.519,1.516043929,1.516043929
10/4/1971,1.56,1.56,1.550010962,1.550010962
10/5/1971,1.56,1.56,1.543186787,1.543186787
10/6/1971,1.5,1.5,1.476879094,1.476879094
10/7/1971,1.44,1.44,1.41126371,1.41126371
10/8/1971,1.4,1.4,1.364988984,1.364988984
10/9/1971,1.38,1.38,1.338043929,1.338043929
10/10/1971,1.27,1.27,1.220769204,1.220769204
10/11/1971,1.4,1.4,1.343604369,1.343604369
10/12/1971,1.56,1.56,1.494999973,1.494999973
10/13/1971,1.521,1.521,1.446956017,1.446956017
10/14/1971,1.46,1.46,1.376802171,1.376802171
10/15/1971,1.381,1.381,1.287769204,1.287769204
10/16/1971,1.421,1.421,1.318406567,1.318406567
10/17/1971,1.431,1.431,1.322758215,1.322758215
10/18/1971,1.461,1.461,1.347329644,1.347329644
10/19/1971,1.507,1.507,1.389659314,1.389659314
10/20/1971,1.572,1.572,1.453285688,1.453285688
10/21/1971,1.582,1.582,1.462681292,1.462681292
10/22/1971,1.583,1.583,1.464010962,1.464010962
10/23/1971,1.613,1.613,1.494164809,1.494164809
10/24/1971,1.603,1.603,1.485087886,1.485087886
10/25/1971,1.598,1.598,1.481340633,1.481340633
10/26/1971,1.526,1.526,1.41081316,1.41081316
10/27/1971,1.524,1.524,1.409395578,1.409395578
10/28/1971,1.565,1.565,1.452736237,1.452736237
10/29/1971,1.685,1.685,1.575186787,1.575186787
10/30/1971,1.69,1.69,1.580109864,1.580109864
10/31/1971,1.715,1.715,1.604692281,1.604692281
11/1/1971,1.725,1.725,1.616252721,1.616252721
11/2/1971,1.706,1.706,1.600780193,1.600780193
11/3/1971,1.667,1.667,1.561087886,1.561087886
11/4/1971,1.675,1.675,1.567417556,1.567417556
11/5/1971,1.686,1.686,1.578428545,1.578428545
11/6/1971,1.697,1.697,1.590791182,1.590791182
11/7/1971,1.707,1.707,1.601395578,1.601395578
11/8/1971,1.714,1.714,1.604988984,1.604988984
11/9/1971,1.892,1.892,1.77881316,1.77881316
11/10/1971,1.948,1.948,1.830307666,NA
11/11/1971,1.978,1.978,1.856395578,1.856395578
11/12/1971,1.978,1.978,1.853857116,NA
11/13/1971,1.944,1.944,1.818758215,1.818758215
11/14/1971,1.903,1.903,1.778780193,1.778780193
11/15/1971,1.881,1.881,1.759318655,1.759318655
11/16/1971,1.83,1.83,1.710626347,1.710626347
11/17/1971,1.805,1.805,1.68826371,1.68826371
11/18/1971,1.78,1.78,1.665890083,1.665890083
11/19/1971,1.721,1.721,1.609637336,1.609637336
11/20/1971,1.644,1.644,1.535494479,1.535494479
11/21/1971,1.571,1.571,1.465791182,1.465791182
11/22/1971,1.551,1.551,1.448318655,1.448318655
11/23/1971,1.582,1.582,1.481626347,1.481626347
11/24/1971,1.582,1.582,1.482615358,1.482615358
11/25/1971,1.592,1.592,1.492395578,1.492395578
11/26/1971,1.653,1.653,1.55581316,1.55581316
11/27/1971,1.663,1.663,1.570977995,1.570977995
11/28/1971,1.633,1.633,1.547252721,1.547252721
11/29/1971,1.583,1.583,1.504395578,1.504395578
11/30/1971,1.522,1.522,1.449780193,1.449780193
12/1/1971,1.504,1.504,1.436516457,1.436516457
12/2/1971,1.464,1.464,1.397999973,1.397999973
12/3/1971,1.454,1.454,1.388340633,1.388340633
12/4/1971,1.355,1.355,1.290406567,1.290406567
12/5/1971,1.335,1.335,1.272846127,1.272846127
12/6/1971,1.285,1.285,1.225615358,1.225615358
12/7/1971,1.306,1.306,1.249615358,1.249615358
12/8/1971,1.206,1.206,1.153604369,1.153604369
12/9/1971,1.166,1.166,1.118142831,1.118142831
12/10/1971,1.136,1.136,1.093285688,1.093285688
12/11/1971,1.147,1.147,1.109296677,1.109296677
12/12/1971,1.107,1.107,1.075054918,1.075054918
12/13/1971,1.037,1.037,1.010384589,1.010384589
12/14/1971,1.197,1.197,1.17703294,1.17703294
12/15/1971,1.208,1.208,1.1973736,1.1973736
12/16/1971,0.998,0.998,0.997318655,0.997318655
12/17/1971,0.809,0.809,0.81892305,0.81892305
12/18/1971,1.183,1.183,1.199912061,1.199912061
12/19/1971,1.319,1.319,1.343461512,1.343461512
12/20/1971,1.239,1.239,1.270109864,1.270109864
12/21/1971,1.119,1.119,1.158527446,1.158527446
12/22/1971,1.265,1.265,1.311857116,1.311857116
12/23/1971,1.66,1.66,1.714186787,1.714186787
12/24/1971,1.73,1.73,1.792142831,1.792142831
12/25/1971,1.73,1.73,1.802164809,1.802164809
12/26/1971,1.713,1.713,1.79459338,1.79459338
12/27/1971,1.657,1.657,1.7463736,1.7463736
12/28/1971,1.59,1.59,1.68748349,1.68748349
